,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH,Natural_BH
,C7,C7,C7,T10,T10,T10,CLAV,CLAV,CLAV,STRN,STRN,STRN,RASI,RASI,RASI,LASI,LASI,LASI,RPSI,RPSI,RPSI,LPSI,LPSI,LPSI,LTH1,LTH1,LTH1,LTH2,LTH2,LTH2,LTH3,LTH3,LTH3,LTB1,LTB1,LTB1,LTB2,LTB2,LTB2,LTB3,LTB3,LTB3,LCAL,LCAL,LCAL,LMT1,LMT1,LMT1,LMT5,LMT5,LMT5,RTH1,RTH1,RTH1,RTH2,RTH2,RTH2,RTH3,RTH3,RTH3,RTB1,RTB1,RTB1,RTB2,RTB2,RTB2,RTB3,RTB3,RTB3,RCAL,RCAL,RCAL,RMT1,RMT1,RMT1,RMT5,RMT5,RMT5,LACR,LACR,LACR,RACR,RACR,RACR
,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
0,1048.1773681640625,327.36492919921875,1605.552734375,946.5369262695312,305.15411376953125,1428.76953125,1151.644775390625,344.9428405761719,1511.998291015625,1177.343017578125,349.39715576171875,1393.3814697265625,1093.394775390625,210.3482666015625,1090.183349609375,1103.94189453125,434.3947448730469,1094.3609619140625,937.0038452148438,284.51397705078125,1120.59765625,934.8004150390625,388.9690246582031,1123.758544921875,1041.2330322265625,511.040283203125,830.5206909179688,1183.3131103515625,458.8134460449219,787.2341918945312,1135.2647705078125,466.9031982421875,656.3229370117188,1240.7760009765625,370.7987060546875,466.2414855957031,1178.1044921875,436.6912536621094,361.99371337890625,1272.9176025390625,363.4437561035156,283.72607421875,1207.85546875,328.37969970703125,92.91864776611328,1422.421875,308.58477783203125,127.59664154052734,1396.97216796875,403.216064453125,89.99424743652344,927.1831665039062,174.1899871826172,850.8091430664062,1007.7355346679688,208.793701171875,724.3933715820312,878.609375,206.70614624023438,666.3384399414062,742.1611938476562,293.171630859375,531.43359375,653.7398071289062,217.98353576660156,605.441650390625,554.9696655273438,297.15338134765625,562.1997680664062,420.4584045410156,305.70831298828125,671.4306640625,336.7699890136719,319.68115234375,479.6940002441406,322.9574890136719,220.26890563964844,517.1583862304688,1049.199951171875,490.7815856933594,1578.36962890625,1122.34228515625,167.44081115722656,1562.5301513671875
1,1048.26220703125,327.71893310546875,1602.9329833984375,946.3593139648438,305.53497314453125,1426.4202880859375,1151.65673828125,344.9664306640625,1509.2060546875,1177.1123046875,349.3200988769531,1390.3621826171875,1093.153076171875,210.3356170654297,1087.726806640625,1103.0318603515625,434.9443664550781,1092.6041259765625,936.562744140625,283.6116943359375,1117.7454833984375,933.7808837890625,387.8852233886719,1121.0196533203125,1039.814697265625,510.3653564453125,829.7760620117188,1184.21826171875,459.6530456542969,787.8916015625,1135.77978515625,466.8763732910156,655.6530151367188,1239.1488037109375,370.3380432128906,463.49761962890625,1174.139892578125,436.0540771484375,360.5506896972656,1267.23046875,362.6238708496094,280.46270751953125,1197.9420166015625,327.14190673828125,91.30680084228516,1413.037841796875,307.8129577636719,120.99758911132812,1386.6771240234375,402.779541015625,84.97245788574219,928.1507568359375,174.56918334960938,847.0321044921875,1010.1265258789062,208.47674560546875,721.4796142578125,881.7023315429688,206.45928955078125,662.0066528320312,746.7085571289062,292.74993896484375,529.8440551757812,659.9724731445312,217.2312469482422,605.6087646484375,560.3898315429688,296.5103454589844,564.7637939453125,428.08392333984375,304.77081298828125,676.8917236328125,340.8474426269531,319.13623046875,486.81378173828125,327.9820861816406,219.46261596679688,524.3402099609375,1049.906005859375,491.39666748046875,1575.0792236328125,1122.4136962890625,167.45602416992188,1559.7100830078125
2,1048.3358154296875,328.1882019042969,1599.5223388671875,946.100830078125,306.03948974609375,1423.354248046875,1151.6827392578125,344.98919677734375,1505.568359375,1176.8243408203125,349.2292175292969,1386.4405517578125,1092.8218994140625,210.30870056152344,1084.5157470703125,1101.8704833984375,435.67486572265625,1090.2374267578125,936.0029296875,282.42877197265625,1114.044189453125,932.4627075195312,386.5218811035156,1117.4644775390625,1038.77490234375,509.3769226074219,828.2588500976562,1185.224365234375,460.7000427246094,788.2810668945312,1136.381591796875,466.9143371582031,654.494873046875,1236.892333984375,369.7623291015625,459.90118408203125,1168.97900390625,435.35308837890625,358.6205749511719,1259.6710205078125,361.481689453125,276.3262023925781,1184.949951171875,325.5668640136719,89.48238372802734,1400.6170654296875,306.615478515625,112.83391571044922,1373.1796875,402.1424560546875,79.19685363769531,929.3942260742188,174.96499633789062,842.0997314453125,1013.2356567382812,208.00820922851562,717.7132568359375,885.748291015625,206.04611206054688,656.4066162109375,752.7013549804688,292.1858215332031,527.7001342773438,668.1053466796875,216.23800659179688,605.5940551757812,567.5665283203125,295.6796875,567.7655029296875,437.9966125488281,303.4798278808594,683.4735717773438,346.46075439453125,318.4685974121094,495.4576110839844,334.7808532714844,218.4420623779297,532.9568481445312,1050.814453125,492.1272888183594,1570.903564453125,1122.4169921875,167.47634887695312,1556.0567626953125
3,1048.37646484375,328.7603454589844,1595.444091796875,945.7578125,306.65625,1419.6783447265625,1151.7303466796875,345.0068054199219,1501.2188720703125,1176.49658203125,349.1296691894531,1381.7645263671875,1092.402587890625,210.2543182373047,1080.65771484375,1100.53564453125,436.5337829589844,1087.310302734375,935.3439331054688,281.014892578125,1109.6396484375,930.9183959960938,384.94305419921875,1113.2337646484375,1038.9027099609375,507.9739990234375,825.6817016601562,1186.1815185546875,461.8832702636719,788.0927124023438,1136.9547119140625,467.01611328125,652.7216796875,1233.9986572265625,369.0720520019531,455.5920104980469,1162.8084716796875,434.657958984375,356.2613525390625,1250.4200439453125,359.9725646972656,271.5503845214844,1169.318115234375,323.7080078125,87.64884948730469,1385.5264892578125,304.9469299316406,103.7088623046875,1356.947265625,401.2894287109375,73.35794067382812,930.8719482421875,175.30307006835938,836.190673828125,1016.9535522460938,207.37518310546875,713.2471313476562,890.6102905273438,205.43751525878906,649.7672119140625,759.9639282226562,291.490234375,525.0411987304688,677.8533935546875,215.0319061279297,605.275634765625,576.2999267578125,294.6936340332031,570.9169311523438,449.8199768066406,301.86163330078125,690.6571044921875,353.5574951171875,317.7226257324219,504.998046875,343.23114013671875,217.26022338867188,542.312255859375,1051.8935546875,492.92633056640625,1566.043212890625,1122.2982177734375,167.50482177734375,1551.7227783203125
4,1048.3671875,329.41485595703125,1590.861328125,945.3348999023438,307.3684387207031,1415.53759765625,1151.8076171875,345.0146179199219,1496.33447265625,1176.1470947265625,349.0218200683594,1376.5262451171875,1091.89892578125,210.15139770507812,1076.2930908203125,1099.125,437.42730712890625,1083.9027099609375,934.5984497070312,279.4460144042969,1104.7215576171875,929.235595703125,383.2265930175781,1108.5181884765625,1041.3284912109375,505.9755554199219,821.7620849609375,1186.9158935546875,463.11358642578125,787.0042724609375,1137.32421875,467.1435241699219,650.234130859375,1230.4725341796875,368.22991943359375,450.77630615234375,1155.8685302734375,433.9927062988281,353.5748291015625,1239.7357177734375,358.0212707519531,266.43408203125,1151.638916015625,321.5982360839844,85.98263549804688,1368.3114013671875,302.82684326171875,94.37003326416016,1338.6181640625,400.2040710449219,68.16668701171875,932.552001953125,175.50430297851562,829.552001953125,1021.1453857421875,206.575439453125,708.27587890625,896.112548828125,204.62164306640625,642.3814697265625,768.2603759765625,290.6776428222656,521.9378662109375,688.8465576171875,213.64974975585938,604.5528564453125,586.3058471679688,293.5897521972656,573.9230346679688,463.0671081542969,299.97869873046875,697.8889770507812,361.99945068359375,316.9337463378906,514.76806640625,353.1070861816406,215.97933959960938,551.6807861328125,1053.0980224609375,493.7580261230469,1560.736572265625,1122.0030517578125,167.54612731933594,1546.910888671875
5,1048.2919921875,330.12835693359375,1585.9481201171875,944.837158203125,308.1606750488281,1411.090576171875,1151.92041015625,345.00640869140625,1491.093994140625,1175.7899169921875,348.89764404296875,1370.91552734375,1091.3128662109375,209.97308349609375,1071.5572509765625,1097.7119140625,438.2485046386719,1080.0975341796875,933.7631225585938,277.8094787597656,1099.4764404296875,927.47998046875,381.4542236328125,1103.5201416015625,1047.4041748046875,503.1214599609375,816.265380859375,1187.2578125,464.3055419921875,784.7481689453125,1137.2857666015625,467.2304382324219,646.9868774414062,1226.3046875,367.1543273925781,445.6837158203125,1148.380615234375,433.3069763183594,350.6946716308594,1227.8621826171875,355.5364990234375,261.2794189453125,1132.4912109375,319.2252197265625,84.57929229736328,1349.547119140625,300.3655090332031,85.54660034179688,1318.81494140625,398.8671569824219,64.12495422363281,934.4231567382812,175.50843811035156,822.4386596679688,1025.6910400390625,205.61741638183594,702.9912109375,902.0977783203125,203.60653686523438,634.5370483398438,777.3754272460938,289.7568054199219,518.4703979492188,700.734375,212.12376403808594,603.3642578125,597.30322265625,292.3995666503906,576.5414428710938,477.2748107910156,297.9114074707031,704.6976928710938,371.6181335449219,316.1155700683594,524.1900024414062,364.1531982421875,214.65452575683594,560.4635620117188,1054.3790283203125,494.60308837890625,1555.2052001953125,1121.4847412109375,167.60316467285156,1541.826171875
6,1048.1409912109375,330.8782653808594,1580.8720703125,944.2716674804688,309.0230407714844,1406.4952392578125,1152.0693359375,344.9725646972656,1485.6622314453125,1175.4315185546875,348.7392578125,1365.10400390625,1090.6424560546875,209.69232177734375,1066.56591796875,1096.318603515625,438.9055480957031,1075.97509765625,932.8173217773438,276.19329833984375,1094.0660400390625,925.6808471679688,379.71307373046875,1098.4378662109375,1058.3714599609375,499.1397705078125,809.0731811523438,1187.068359375,465.3968200683594,781.1837158203125,1136.6463623046875,467.1866455078125,643.01416015625,1221.4559326171875,365.7420959472656,440.5401916503906,1140.505859375,432.4842224121094,347.781982421875,1214.989501953125,352.4618835449219,256.35345458984375,1112.3607177734375,316.5589904785156,83.46855926513672,1329.749755859375,297.7544250488281,77.81468963623047,1298.047119140625,397.283935546875,61.407527923583984,936.4840698242188,175.29391479492188,815.0787353515625,1030.50341796875,204.51988220214844,697.5682373046875,908.4564819335938,202.41961669921875,626.4890747070312,787.154296875,288.7274475097656,514.7188110351562,713.233642578125,210.4765625,601.6932373046875,609.0560302734375,291.1457214355469,578.6039428710938,492.0740051269531,295.7342224121094,710.7405395507812,382.2422180175781,315.2674865722656,532.8128662109375,376.12738037109375,213.32583618164062,568.2409057617188,1055.7012939453125,495.4520263671875,1549.6287841796875,1120.70947265625,167.6716766357422,1536.650390625
7,1047.9244384765625,331.6466369628906,1575.7772216796875,943.6605224609375,309.95361328125,1401.89013671875,1152.24609375,344.8997802734375,1480.1884765625,1175.0699462890625,348.51983642578125,1359.246826171875,1089.879150390625,209.28976440429688,1061.4156494140625,1094.92041015625,439.3375244140625,1071.6177978515625,931.7265625,274.6786804199219,1088.6224365234375,923.8448486328125,378.0989990234375,1093.450927734375,1074.7421875,493.90386962890625,800.3016357421875,1186.2615966796875,466.3542785644531,776.3668212890625,1135.2586669921875,466.8998718261719,638.4451293945312,1215.855224609375,363.9140319824219,435.54888916015625,1132.317138671875,431.3929138183594,345.0196838378906,1201.2647705078125,348.8396911621094,251.86595153808594,1091.621826171875,313.6221618652344,82.67477416992188,1309.32275390625,295.206787109375,71.51021575927734,1276.694580078125,395.5119323730469,59.89432144165039,938.7380981445312,174.8794403076172,807.6654663085938,1035.5341796875,203.31163024902344,692.1690673828125,915.136962890625,201.10275268554688,618.456787109375,797.5059814453125,287.5855712890625,510.76287841796875,726.1406860351562,208.7228240966797,599.5653076171875,621.3857421875,289.8441467285156,580.0143432617188,507.20550537109375,293.50177001953125,715.8048095703125,393.71173095703125,314.3879699707031,540.3125,388.8216857910156,212.0169677734375,574.7630615234375,1057.050537109375,496.2987365722656,1544.1375732421875,1119.658203125,167.73468017578125,1531.53271484375
